fid,id,left,top,right,bottom,row_index,col_index,temperature,ghi
23057,33100,171.039337251374,34.75,172.771388058943,33.25,37,271,19,0
23056,33099,171.039337251374,36.25,172.771388058943,34.75,36,271,17,0
23055,33098,171.039337251374,37.75,172.771388058943,36.25,35,271,15,0
23054,33097,171.039337251374,39.25,172.771388058943,37.75,34,271,15,0
23053,33096,171.039337251374,40.75,172.771388058943,39.25,33,271,13,0
23255,33372,173.637413462728,-7.25,175.369464270297,-8.75,65,273,27,0
23254,33371,173.637413462728,-5.75,175.369464270297,-7.25,64,273,27,0
23253,33370,173.637413462728,-4.25,175.369464270297,-5.75,63,273,27,0
23252,33369,173.637413462728,-2.75,175.369464270297,-4.25,62,273,28,0
23251,33368,173.637413462728,-1.25,175.369464270297,-2.75,61,273,27,0
23250,33367,173.637413462728,0.25,175.369464270297,-1.25,60,273,27,0
23249,33366,173.637413462728,1.75,175.369464270297,0.25,59,273,27,0
23248,33365,173.637413462728,3.25,175.369464270297,1.75,58,273,27,0
23247,33364,173.637413462728,4.75,175.369464270297,3.25,57,273,27,0
23246,33363,173.637413462728,6.25,175.369464270297,4.75,56,273,27,0
23245,33362,173.637413462728,7.75,175.369464270297,6.25,55,273,27,0
23244,33361,173.637413462728,9.25,175.369464270297,7.75,54,273,27,0
23243,33360,173.637413462728,10.75,175.369464270297,9.25,53,273,27,0
23242,33359,173.637413462728,12.25,175.369464270297,10.75,52,273,27,0
23241,33358,173.637413462728,13.75,175.369464270297,12.25,51,273,27,0
23240,33357,173.637413462728,15.25,175.369464270297,13.75,50,273,27,0
23239,33356,173.637413462728,16.75,175.369464270297,15.25,49,273,26,0
23238,33355,173.637413462728,18.25,175.369464270297,16.75,48,273,26,0
23237,33354,173.637413462728,19.75,175.369464270297,18.25,47,273,26,0
23236,33353,173.637413462728,21.25,175.369464270297,19.75,46,273,26,0
23235,33352,173.637413462728,22.75,175.369464270297,21.25,45,273,25,0
23234,33351,173.637413462728,24.25,175.369464270297,22.75,44,273,24,0
23233,33350,173.637413462728,25.75,175.369464270297,24.25,43,273,24,0
23232,33349,173.637413462728,27.25,175.369464270297,25.75,42,273,24,0
23231,33348,173.637413462728,28.75,175.369464270297,27.25,41,273,22,0
23230,33347,173.637413462728,30.25,175.369464270297,28.75,40,273,21,0
23229,33346,173.637413462728,31.75,175.369464270297,30.25,39,273,21,0
23228,33345,173.637413462728,33.25,175.369464270297,31.75,38,273,20,0
23227,33344,173.637413462728,34.75,175.369464270297,33.25,37,273,18,0
23226,33343,173.637413462728,36.25,175.369464270297,34.75,36,273,17,0
23225,33342,173.637413462728,37.75,175.369464270297,36.25,35,273,17,0
23224,33341,173.637413462728,39.25,175.369464270297,37.75,34,273,15,0
23223,33340,173.637413462728,40.75,175.369464270297,39.25,33,273,13,0
23222,33339,173.637413462728,42.25,175.369464270297,40.75,32,273,11,0
23221,33338,173.637413462728,43.75,175.369464270297,42.25,31,273,11,0
23139,33220,172.338375357051,38.5,174.07042616462,37,35,272,15,0
23140,33221,172.338375357051,37,174.07042616462,35.5,36,272,17,0
23141,33222,172.338375357051,35.5,174.07042616462,34,37,272,18,0
23142,33223,172.338375357051,34,174.07042616462,32.5,38,272,18,0
23143,33224,172.338375357051,32.5,174.07042616462,31,39,272,20,0
23144,33225,172.338375357051,31,174.07042616462,29.5,40,272,21,0
23145,33226,172.338375357051,29.5,174.07042616462,28,41,272,22,0
23146,33227,172.338375357051,28,174.07042616462,26.5,42,272,22,0
23147,33228,172.338375357051,26.5,174.07042616462,25,43,272,24,0
23148,33229,172.338375357051,25,174.07042616462,23.5,44,272,25,0
23149,33230,172.338375357051,23.5,174.07042616462,22,45,272,25,0
23150,33231,172.338375357051,22,174.07042616462,20.5,46,272,25,0
23151,33232,172.338375357051,20.5,174.07042616462,19,47,272,26,0
23152,33233,172.338375357051,19,174.07042616462,17.5,48,272,26,0
23153,33234,172.338375357051,17.5,174.07042616462,16,49,272,26,0
23154,33235,172.338375357051,16,174.07042616462,14.5,50,272,26,0
23155,33236,172.338375357051,14.5,174.07042616462,13,51,272,27,0
22900,32869,168.441261040021,15.25,170.17331184759,13.75,50,269,27,0
22899,32868,168.441261040021,16.75,170.17331184759,15.25,49,269,27,0
22898,32867,168.441261040021,18.25,170.17331184759,16.75,48,269,26,0
22897,32866,168.441261040021,19.75,170.17331184759,18.25,47,269,26,0
22896,32865,168.441261040021,21.25,170.17331184759,19.75,46,269,26,0
22895,32864,168.441261040021,22.75,170.17331184759,21.25,45,269,25,0
22894,32863,168.441261040021,24.25,170.17331184759,22.75,44,269,25,0
22893,32862,168.441261040021,25.75,170.17331184759,24.25,43,269,25,0
22892,32861,168.441261040021,27.25,170.17331184759,25.75,42,269,24,0
22891,32860,168.441261040021,28.75,170.17331184759,27.25,41,269,23,0
22890,32859,168.441261040021,30.25,170.17331184759,28.75,40,269,21,0
22889,32858,168.441261040021,31.75,170.17331184759,30.25,39,269,21,0
22888,32857,168.441261040021,33.25,170.17331184759,31.75,38,269,20,0
22887,32856,168.441261040021,34.75,170.17331184759,33.25,37,269,19,0
22886,32855,168.441261040021,36.25,170.17331184759,34.75,36,269,17,0
22885,32854,168.441261040021,37.75,170.17331184759,36.25,35,269,17,0
22884,32853,168.441261040021,39.25,170.17331184759,37.75,34,269,15,0
23308,33463,174.936451568404,40,176.668502375973,38.5,34,274,13,0
23309,33464,174.936451568404,38.5,176.668502375973,37,35,274,15,0
23310,33465,174.936451568404,37,176.668502375973,35.5,36,274,17,0
23311,33466,174.936451568404,35.5,176.668502375973,34,37,274,18,0
23312,33467,174.936451568404,34,176.668502375973,32.5,38,274,18,0
23313,33468,174.936451568404,32.5,176.668502375973,31,39,274,20,0
23314,33469,174.936451568404,31,176.668502375973,29.5,40,274,21,0
23315,33470,174.936451568404,29.5,176.668502375973,28,41,274,22,0
23316,33471,174.936451568404,28,176.668502375973,26.5,42,274,22,0
23317,33472,174.936451568404,26.5,176.668502375973,25,43,274,24,0
23318,33473,174.936451568404,25,176.668502375973,23.5,44,274,24,0
23319,33474,174.936451568404,23.5,176.668502375973,22,45,274,25,0
23320,33475,174.936451568404,22,176.668502375973,20.5,46,274,25,0
23321,33476,174.936451568404,20.5,176.668502375973,19,47,274,26,0
23322,33477,174.936451568404,19,176.668502375973,17.5,48,274,26,0
23323,33478,174.936451568404,17.5,176.668502375973,16,49,274,26,0
23324,33479,174.936451568404,16,176.668502375973,14.5,50,274,26,0
22798,32731,167.142222934344,40,168.874273741913,38.5,34,268,13,0
22799,32732,167.142222934344,38.5,168.874273741913,37,35,268,15,0
22800,32733,167.142222934344,37,168.874273741913,35.5,36,268,17,0
22801,32734,167.142222934344,35.5,168.874273741913,34,37,268,19,0
22802,32735,167.142222934344,34,168.874273741913,32.5,38,268,19,0
22803,32736,167.142222934344,32.5,168.874273741913,31,39,268,20,0
22804,32737,167.142222934344,31,168.874273741913,29.5,40,268,21,0
22805,32738,167.142222934344,29.5,168.874273741913,28,41,268,23,0
22806,32739,167.142222934344,28,168.874273741913,26.5,42,268,23,0
22807,32740,167.142222934344,26.5,168.874273741913,25,43,268,24,0
22808,32741,167.142222934344,25,168.874273741913,23.5,44,268,25,0
22809,32742,167.142222934344,23.5,168.874273741913,22,45,268,25,0
22810,32743,167.142222934344,22,168.874273741913,20.5,46,268,25,0
22811,32744,167.142222934344,20.5,168.874273741913,19,47,268,26,0
22812,32745,167.142222934344,19,168.874273741913,17.5,48,268,26,0
22813,32746,167.142222934344,17.5,168.874273741913,16,49,268,27,0
22814,32747,167.142222934344,16,168.874273741913,14.5,50,268,27,0
23393,33584,176.235489674081,40.75,177.96754048165,39.25,33,275,13,0
23394,33585,176.235489674081,39.25,177.96754048165,37.75,34,275,15,0
23395,33586,176.235489674081,37.75,177.96754048165,36.25,35,275,17,0
23396,33587,176.235489674081,36.25,177.96754048165,34.75,36,275,17,0
23397,33588,176.235489674081,34.75,177.96754048165,33.25,37,275,18,0
23398,33589,176.235489674081,33.25,177.96754048165,31.75,38,275,20,0
23399,33590,176.235489674081,31.75,177.96754048165,30.25,39,275,21,0
23400,33591,176.235489674081,30.25,177.96754048165,28.75,40,275,21,0
23401,33592,176.235489674081,28.75,177.96754048165,27.25,41,275,22,0
23402,33593,176.235489674081,27.25,177.96754048165,25.75,42,275,23,0
23403,33594,176.235489674081,25.75,177.96754048165,24.25,43,275,24,0
23404,33595,176.235489674081,24.25,177.96754048165,22.75,44,275,24,0
23405,33596,176.235489674081,22.75,177.96754048165,21.25,45,275,25,0
23406,33597,176.235489674081,21.25,177.96754048165,19.75,46,275,26,0
23407,33598,176.235489674081,19.75,177.96754048165,18.25,47,275,26,0
23408,33599,176.235489674081,18.25,177.96754048165,16.75,48,275,26,0
23409,33600,176.235489674081,16.75,177.96754048165,15.25,49,275,26,0
22713,32608,165.843184828668,40.75,167.575235636237,39.25,33,267,13,0
22714,32609,165.843184828668,39.25,167.575235636237,37.75,34,267,15,0
22715,32610,165.843184828668,37.75,167.575235636237,36.25,35,267,17,0
22716,32611,165.843184828668,36.25,167.575235636237,34.75,36,267,17,0
22717,32612,165.843184828668,34.75,167.575235636237,33.25,37,267,19,0
22718,32613,165.843184828668,33.25,167.575235636237,31.75,38,267,20,0
22719,32614,165.843184828668,31.75,167.575235636237,30.25,39,267,21,0
22720,32615,165.843184828668,30.25,167.575235636237,28.75,40,267,21,0
22721,32616,165.843184828668,28.75,167.575235636237,27.25,41,267,23,0
22722,32617,165.843184828668,27.25,167.575235636237,25.75,42,267,24,0
22723,32618,165.843184828668,25.75,167.575235636237,24.25,43,267,24,0
22724,32619,165.843184828668,24.25,167.575235636237,22.75,44,267,25,0
22725,32620,165.843184828668,22.75,167.575235636237,21.25,45,267,26,0
22726,32621,165.843184828668,21.25,167.575235636237,19.75,46,267,26,0
22727,32622,165.843184828668,19.75,167.575235636237,18.25,47,267,26,0
22728,32623,165.843184828668,18.25,167.575235636237,16.75,48,267,26,0
22729,32624,165.843184828668,16.75,167.575235636237,15.25,49,267,27,0
22968,32975,169.740299145698,40,171.472349953267,38.5,34,270,13,0
22883,32852,168.441261040021,40.75,170.17331184759,39.25,33,269,13,0
22967,32974,169.740299145698,41.5,171.472349953267,40,33,270,13,0
22797,32730,167.142222934344,41.5,168.874273741913,40,33,268,13,0
22882,32851,168.441261040021,42.25,170.17331184759,40.75,32,269,10,0
22966,32973,169.740299145698,43,171.472349953267,41.5,32,270,10,0
22796,32729,167.142222934344,43,168.874273741913,41.5,32,268,10,0
22881,32850,168.441261040021,43.75,170.17331184759,42.25,31,269,10,0
22965,32972,169.740299145698,44.5,171.472349953267,43,31,270,8,0
22795,32728,167.142222934344,44.5,168.874273741913,43,31,268,8,0
22880,32849,168.441261040021,45.25,170.17331184759,43.75,30,269,8,0
22964,32971,169.740299145698,46,171.472349953267,44.5,30,270,6,0
22794,32727,167.142222934344,46,168.874273741913,44.5,30,268,6,0
22879,32848,168.441261040021,46.75,170.17331184759,45.25,29,269,6,0
22963,32970,169.740299145698,47.5,171.472349953267,46,29,270,6,0
22793,32726,167.142222934344,47.5,168.874273741913,46,29,268,6,0
22878,32847,168.441261040021,48.25,170.17331184759,46.75,28,269,6,0
22962,32969,169.740299145698,49,171.472349953267,47.5,28,270,6,0
22792,32725,167.142222934344,49,168.874273741913,47.5,28,268,5,0
22788,32721,167.142222934344,55,168.874273741913,53.5,24,268,4,0
22873,32842,168.441261040021,55.75,170.17331184759,54.25,23,269,4,0
22874,32843,168.441261040021,54.25,170.17331184759,52.75,24,269,4,0
22958,32965,169.740299145698,55,171.472349953267,53.5,24,270,4,0
23044,33087,171.039337251374,54.25,172.771388058943,52.75,24,271,4,0
23043,33086,171.039337251374,55.75,172.771388058943,54.25,23,271,4,0
23137,33218,172.338375357051,41.5,174.07042616462,40,33,272,13,0
23136,33217,172.338375357051,43,174.07042616462,41.5,32,272,11,0
23135,33216,172.338375357051,44.5,174.07042616462,43,31,272,9,0
23134,33215,172.338375357051,46,174.07042616462,44.5,30,272,7,0
23133,33214,172.338375357051,47.5,174.07042616462,46,29,272,7,0
23138,33219,172.338375357051,40,174.07042616462,38.5,34,272,13,0
23131,33212,172.338375357051,50.5,174.07042616462,49,27,272,5,0
23130,33211,172.338375357051,52,174.07042616462,50.5,26,272,5,0
23129,33210,172.338375357051,53.5,174.07042616462,52,25,272,5,0
23132,33213,172.338375357051,49,174.07042616462,47.5,28,272,6,0
23128,33209,172.338375357051,55,174.07042616462,53.5,24,272,4,0
20077,28826,125.573003552691,41.5,127.30505436026,40,33,236,4,0
20163,28948,126.872041658368,40.75,128.604092465937,39.25,33,237,11,0
20162,28947,126.872041658368,42.25,128.604092465937,40.75,32,237,4,0
20672,29679,134.666270292428,42.25,136.398321099997,40.75,32,243,9,0
20671,29678,134.666270292428,43.75,136.398321099997,42.25,31,243,9,0
20670,29677,134.666270292428,45.25,136.398321099997,43.75,30,243,6,0
20757,29802,135.965308398105,41.5,137.697359205674,40,33,244,11,0
20756,29801,135.965308398105,43,137.697359205674,41.5,32,244,9,0
20753,29798,135.965308398105,47.5,137.697359205674,46,29,244,-1,0
20755,29800,135.965308398105,44.5,137.697359205674,43,31,244,6,0
20754,29799,135.965308398105,46,137.697359205674,44.5,30,244,-1,0
20843,29924,137.264346503781,40.75,138.99639731135,39.25,33,245,12,0
20842,29923,137.264346503781,42.25,138.99639731135,40.75,32,245,10,0
20841,29922,137.264346503781,43.75,138.99639731135,42.25,31,245,8,0
20840,29921,137.264346503781,45.25,138.99639731135,43.75,30,245,8,0
20839,29920,137.264346503781,46.75,138.99639731135,45.25,29,245,6,0
20838,29919,137.264346503781,48.25,138.99639731135,46.75,28,245,0,0
21349,30652,145.058575137841,46.75,146.79062594541,45.25,29,251,5,0
21352,30655,145.058575137841,42.25,146.79062594541,40.75,32,251,8,0
21351,30654,145.058575137841,43.75,146.79062594541,42.25,31,251,5,0
21350,30653,145.058575137841,45.25,146.79062594541,43.75,30,251,5,0
21348,30651,145.058575137841,48.25,146.79062594541,46.75,28,251,3,0
21437,30778,146.357613243518,41.5,148.089664051087,40,33,252,12,0
21432,30773,146.357613243518,49,148.089664051087,47.5,28,252,4,0
21436,30777,146.357613243518,43,148.089664051087,41.5,32,252,8,0
21433,30774,146.357613243518,47.5,148.089664051087,46,29,252,4,0
21435,30776,146.357613243518,44.5,148.089664051087,43,31,252,6,0
21434,30775,146.357613243518,46,148.089664051087,44.5,30,252,4,0
21523,30900,147.656651349195,40.75,149.388702156763,39.25,33,253,12,0
21522,30899,147.656651349195,42.25,149.388702156763,40.75,32,253,8,0
21521,30898,147.656651349195,43.75,149.388702156763,42.25,31,253,6,0
21520,30897,147.656651349195,45.25,149.388702156763,43.75,30,253,6,0
21519,30896,147.656651349195,46.75,149.388702156763,45.25,29,253,4,0
21518,30895,147.656651349195,48.25,149.388702156763,46.75,28,253,4,0
21343,30646,145.058575137841,55.75,146.79062594541,54.25,23,251,2,0
21344,30647,145.058575137841,54.25,146.79062594541,52.75,24,251,2,0
21428,30769,146.357613243518,55,148.089664051087,53.5,24,252,2,0
21513,30890,147.656651349195,55.75,149.388702156763,54.25,23,253,2,0
21514,30891,147.656651349195,54.25,149.388702156763,52.75,24,253,2,0
21598,31013,148.955689454871,55,150.68774026244,53.5,24,254,2,0
21692,31143,150.254727560548,42.25,151.986778368117,40.75,32,255,9,0
21691,31142,150.254727560548,43.75,151.986778368117,42.25,31,255,6,0
21690,31141,150.254727560548,45.25,151.986778368117,43.75,30,255,6,0
21689,31140,150.254727560548,46.75,151.986778368117,45.25,29,255,4,0
21688,31139,150.254727560548,48.25,151.986778368117,46.75,28,255,3,0
21693,31144,150.254727560548,40.75,151.986778368117,39.25,33,255,12,0
21686,31137,150.254727560548,51.25,151.986778368117,49.75,26,255,3,0
21685,31136,150.254727560548,52.75,151.986778368117,51.25,25,255,3,0
21684,31135,150.254727560548,54.25,151.986778368117,52.75,24,255,3,0
21687,31138,150.254727560548,49.75,151.986778368117,48.25,27,255,3,0
21683,31134,150.254727560548,55.75,151.986778368117,54.25,23,255,2,0
20748,29793,135.965308398105,55,137.697359205674,53.5,24,244,-2,0
20833,29914,137.264346503781,55.75,138.99639731135,54.25,23,245,-2,0
20918,30037,138.563384609458,55,140.295435417027,53.5,24,246,-1,0
21012,30167,139.862422715135,42.25,141.594473522703,40.75,32,247,9,0
21011,30166,139.862422715135,43.75,141.594473522703,42.25,31,247,9,0
21010,30165,139.862422715135,45.25,141.594473522703,43.75,30,247,9,0
21009,30164,139.862422715135,46.75,141.594473522703,45.25,29,247,7,0
21008,30163,139.862422715135,48.25,141.594473522703,46.75,28,247,4,0
21013,30168,139.862422715135,40.75,141.594473522703,39.25,33,247,8,0
21006,30161,139.862422715135,51.25,141.594473522703,49.75,26,247,1,0
21004,30159,139.862422715135,54.25,141.594473522703,52.75,24,247,-1,0
21007,30162,139.862422715135,49.75,141.594473522703,48.25,27,247,4,0
21003,30158,139.862422715135,55.75,141.594473522703,54.25,23,247,-1,0
20332,29191,129.470117869721,42.25,131.20216867729,40.75,32,239,8,0
20331,29190,129.470117869721,43.75,131.20216867729,42.25,31,239,8,0
20333,29192,129.470117869721,40.75,131.20216867729,39.25,33,239,11,0
21681,31132,150.254727560548,58.75,151.986778368117,57.25,21,255,0,0
21851,31376,152.852803771901,58.75,154.58485457947,57.25,21,257,1,0
21936,31499,154.151841877578,58,155.883892685147,56.5,22,258,0,0
22021,31620,155.450879983255,58.75,157.182930790823,57.25,21,259,0,0
22022,31621,155.450879983255,57.25,157.182930790823,55.75,22,259,-1,0
22116,31753,156.749918088931,43,158.4819688965,41.5,32,260,9,0
22115,31752,156.749918088931,44.5,158.4819688965,43,31,260,7,0
22114,31751,156.749918088931,46,158.4819688965,44.5,30,260,5,0
22113,31750,156.749918088931,47.5,158.4819688965,46,29,260,5,0
22112,31749,156.749918088931,49,158.4819688965,47.5,28,260,5,0
22117,31754,156.749918088931,41.5,158.4819688965,40,33,260,12,0
22110,31747,156.749918088931,52,158.4819688965,50.5,26,260,4,0
22109,31746,156.749918088931,53.5,158.4819688965,52,25,260,4,0
22111,31748,156.749918088931,50.5,158.4819688965,49,27,260,4,0
22106,31743,156.749918088931,58,158.4819688965,56.5,22,260,-1,0
23291,33446,174.936451568404,65.5,176.668502375973,64,17,274,-5,0
23292,33447,174.936451568404,64,176.668502375973,62.5,18,274,-5,0
23293,33448,174.936451568404,62.5,176.668502375973,61,19,274,-2,0
23294,33449,174.936451568404,61,176.668502375973,59.5,20,274,2,0
23295,33450,174.936451568404,59.5,176.668502375973,58,21,274,3,0
23296,33451,174.936451568404,58,176.668502375973,56.5,22,274,3,0
23297,33452,174.936451568404,56.5,176.668502375973,55,23,274,4,0
23298,33453,174.936451568404,55,176.668502375973,53.5,24,274,4,0
23299,33454,174.936451568404,53.5,176.668502375973,52,25,274,5,0
23300,33455,174.936451568404,52,176.668502375973,50.5,26,274,5,0
23301,33456,174.936451568404,50.5,176.668502375973,49,27,274,5,0
23302,33457,174.936451568404,49,176.668502375973,47.5,28,274,6,0
23303,33458,174.936451568404,47.5,176.668502375973,46,29,274,7,0
23304,33459,174.936451568404,46,176.668502375973,44.5,30,274,7,0
23305,33460,174.936451568404,44.5,176.668502375973,43,31,274,9,0
23306,33461,174.936451568404,43,176.668502375973,41.5,32,274,11,0
23307,33462,174.936451568404,41.5,176.668502375973,40,33,274,13,0
22611,32470,164.544146722991,65.5,166.27619753056,64,17,266,-8,0
22612,32471,164.544146722991,64,166.27619753056,62.5,18,266,-8,0
22613,32472,164.544146722991,62.5,166.27619753056,61,19,266,-5,0
22614,32473,164.544146722991,61,166.27619753056,59.5,20,266,0,0
22615,32474,164.544146722991,59.5,166.27619753056,58,21,266,3,0
22616,32475,164.544146722991,58,166.27619753056,56.5,22,266,3,0
22617,32476,164.544146722991,56.5,166.27619753056,55,23,266,3,0
22618,32477,164.544146722991,55,166.27619753056,53.5,24,266,4,0
22619,32478,164.544146722991,53.5,166.27619753056,52,25,266,5,0
22620,32479,164.544146722991,52,166.27619753056,50.5,26,266,5,0
22621,32480,164.544146722991,50.5,166.27619753056,49,27,266,5,0
22622,32481,164.544146722991,49,166.27619753056,47.5,28,266,5,0
22623,32482,164.544146722991,47.5,166.27619753056,46,29,266,6,0
22624,32483,164.544146722991,46,166.27619753056,44.5,30,266,6,0
22625,32484,164.544146722991,44.5,166.27619753056,43,31,266,7,0
22626,32485,164.544146722991,43,166.27619753056,41.5,32,266,10,0
22627,32486,164.544146722991,41.5,166.27619753056,40,33,266,13,0
19891,28566,122.974927341338,65.5,124.706978148907,64,17,234,-9,0
19892,28567,122.974927341338,64,124.706978148907,62.5,18,234,-9,0
19893,28568,122.974927341338,62.5,124.706978148907,61,19,234,-7,0
19894,28569,122.974927341338,61,124.706978148907,59.5,20,234,-6,0
19895,28570,122.974927341338,59.5,124.706978148907,58,21,234,-7,0
21251,30518,143.759537032165,65.5,145.491587839733,64,17,250,-12,0
21252,30519,143.759537032165,64,145.491587839733,62.5,18,250,-12,0
21253,30520,143.759537032165,62.5,145.491587839733,61,19,250,-13,0
21254,30521,143.759537032165,61,145.491587839733,59.5,20,250,-5,0
21255,30522,143.759537032165,59.5,145.491587839733,58,21,250,-1,0
21256,30523,143.759537032165,58,145.491587839733,56.5,22,250,-1,0
21257,30524,143.759537032165,56.5,145.491587839733,55,23,250,0,0
21258,30525,143.759537032165,55,145.491587839733,53.5,24,250,1,0
21259,30526,143.759537032165,53.5,145.491587839733,52,25,250,1,0
21260,30527,143.759537032165,52,145.491587839733,50.5,26,250,1,0
21261,30528,143.759537032165,50.5,145.491587839733,49,27,250,1,0
21262,30529,143.759537032165,49,145.491587839733,47.5,28,250,2,0
21263,30530,143.759537032165,47.5,145.491587839733,46,29,250,4,0
21264,30531,143.759537032165,46,145.491587839733,44.5,30,250,4,0
21265,30532,143.759537032165,44.5,145.491587839733,43,31,250,6,0
21266,30533,143.759537032165,43,145.491587839733,41.5,32,250,8,0
21267,30534,143.759537032165,41.5,145.491587839733,40,33,250,11,0
20571,29542,133.367232186751,65.5,135.09928299432,64,17,242,-13,0
20572,29543,133.367232186751,64,135.09928299432,62.5,18,242,-13,0
20573,29544,133.367232186751,62.5,135.09928299432,61,19,242,-9,0
20574,29545,133.367232186751,61,135.09928299432,59.5,20,242,-8,0
20575,29546,133.367232186751,59.5,135.09928299432,58,21,242,-7,0
20585,29556,133.367232186751,44.5,135.09928299432,43,31,242,3,0
20586,29557,133.367232186751,43,135.09928299432,41.5,32,242,8,0
20587,29558,133.367232186751,41.5,135.09928299432,40,33,242,11,0
23052,33095,171.039337251374,42.25,172.771388058943,40.75,32,271,10,0
23051,33094,171.039337251374,43.75,172.771388058943,42.25,31,271,8,0
23050,33093,171.039337251374,45.25,172.771388058943,43.75,30,271,8,0
23049,33092,171.039337251374,46.75,172.771388058943,45.25,29,271,7,0
23048,33091,171.039337251374,48.25,172.771388058943,46.75,28,271,6,0
22877,32846,168.441261040021,49.75,170.17331184759,48.25,27,269,5,0
23047,33090,171.039337251374,49.75,172.771388058943,48.25,27,271,5,0
22961,32968,169.740299145698,50.5,171.472349953267,49,27,270,5,0
22791,32724,167.142222934344,50.5,168.874273741913,49,27,268,5,0
23046,33089,171.039337251374,51.25,172.771388058943,49.75,26,271,5,0
22876,32845,168.441261040021,51.25,170.17331184759,49.75,26,269,5,0
22960,32967,169.740299145698,52,171.472349953267,50.5,26,270,5,0
22790,32723,167.142222934344,52,168.874273741913,50.5,26,268,5,0
23045,33088,171.039337251374,52.75,172.771388058943,51.25,25,271,5,0
22875,32844,168.441261040021,52.75,170.17331184759,51.25,25,269,5,0
22959,32966,169.740299145698,53.5,171.472349953267,52,25,270,5,0
22789,32722,167.142222934344,53.5,168.874273741913,52,25,268,5,0
22696,32591,165.843184828668,66.25,167.575235636237,64.75,16,267,-8,0
22697,32592,165.843184828668,64.75,167.575235636237,63.25,17,267,-8,0
22698,32593,165.843184828668,63.25,167.575235636237,61.75,18,267,-5,0
22699,32594,165.843184828668,61.75,167.575235636237,60.25,19,267,0,0
22700,32595,165.843184828668,60.25,167.575235636237,58.75,20,267,0,0
22701,32596,165.843184828668,58.75,167.575235636237,57.25,21,267,3,0
22702,32597,165.843184828668,57.25,167.575235636237,55.75,22,267,3,0
22703,32598,165.843184828668,55.75,167.575235636237,54.25,23,267,4,0
22704,32599,165.843184828668,54.25,167.575235636237,52.75,24,267,4,0
22705,32600,165.843184828668,52.75,167.575235636237,51.25,25,267,5,0
22706,32601,165.843184828668,51.25,167.575235636237,49.75,26,267,5,0
22707,32602,165.843184828668,49.75,167.575235636237,48.25,27,267,5,0
22708,32603,165.843184828668,48.25,167.575235636237,46.75,28,267,5,0
22709,32604,165.843184828668,46.75,167.575235636237,45.25,29,267,6,0
22710,32605,165.843184828668,45.25,167.575235636237,43.75,30,267,7,0
22711,32606,165.843184828668,43.75,167.575235636237,42.25,31,267,10,0
22712,32607,165.843184828668,42.25,167.575235636237,40.75,32,267,10,0
21166,30395,142.460498926488,66.25,144.192549734057,64.75,16,249,-12,0
21167,30396,142.460498926488,64.75,144.192549734057,63.25,17,249,-12,0
21168,30397,142.460498926488,63.25,144.192549734057,61.75,18,249,-13,0
21169,30398,142.460498926488,61.75,144.192549734057,60.25,19,249,-5,0
21170,30399,142.460498926488,60.25,144.192549734057,58.75,20,249,-5,0
21171,30400,142.460498926488,58.75,144.192549734057,57.25,21,249,-1,0
21172,30401,142.460498926488,57.25,144.192549734057,55.75,22,249,0,0
21173,30402,142.460498926488,55.75,144.192549734057,54.25,23,249,0,0
21174,30403,142.460498926488,54.25,144.192549734057,52.75,24,249,1,0
21175,30404,142.460498926488,52.75,144.192549734057,51.25,25,249,1,0
21176,30405,142.460498926488,51.25,144.192549734057,49.75,26,249,1,0
21177,30406,142.460498926488,49.75,144.192549734057,48.25,27,249,1,0
21178,30407,142.460498926488,48.25,144.192549734057,46.75,28,249,2,0
21179,30408,142.460498926488,46.75,144.192549734057,45.25,29,249,4,0
21180,30409,142.460498926488,45.25,144.192549734057,43.75,30,249,6,0
21181,30410,142.460498926488,43.75,144.192549734057,42.25,31,249,6,0
21182,30411,142.460498926488,42.25,144.192549734057,40.75,32,249,8,0
19806,28443,121.675889235661,66.25,123.40794004323,64.75,16,233,-8,0
19807,28444,121.675889235661,64.75,123.40794004323,63.25,17,233,-8,0
19808,28445,121.675889235661,63.25,123.40794004323,61.75,18,233,-7,0
19809,28446,121.675889235661,61.75,123.40794004323,60.25,19,233,-7,0
19810,28447,121.675889235661,60.25,123.40794004323,58.75,20,233,-6,0
20486,29419,132.068194081075,66.25,133.800244888644,64.75,16,241,-12,0
20487,29420,132.068194081075,64.75,133.800244888644,63.25,17,241,-12,0
20488,29421,132.068194081075,63.25,133.800244888644,61.75,18,241,-9,0
20489,29422,132.068194081075,61.75,133.800244888644,60.25,19,241,-9,0
20490,29423,132.068194081075,60.25,133.800244888644,58.75,20,241,-7,0
20501,29434,132.068194081075,43.75,133.800244888644,42.25,31,241,8,0
20502,29435,132.068194081075,42.25,133.800244888644,40.75,32,241,8,0
23529,33758,177.534527779758,-36.5,179.266578587327,-38,85,276,16,0
23528,33757,177.534527779758,-35,179.266578587327,-36.5,84,276,17,0
23527,33756,177.534527779758,-33.5,179.266578587327,-35,83,276,18,0
23526,33755,177.534527779758,-32,179.266578587327,-33.5,82,276,19,0
23525,33754,177.534527779758,-30.5,179.266578587327,-32,81,276,19,0
23524,33753,177.534527779758,-29,179.266578587327,-30.5,80,276,20,0
23523,33752,177.534527779758,-27.5,179.266578587327,-29,79,276,21,0
23522,33751,177.534527779758,-26,179.266578587327,-27.5,78,276,22,0
23521,33750,177.534527779758,-24.5,179.266578587327,-26,77,276,22,0
